period,zip,income,ad,mm,bkd
0,26,49385,0,0,0
1,26,56607,1,0,0
0,26,31881,0,0,1
1,26,18911,0,0,1
0,26,334159,0,0,1
1,26,61278,0,0,0
0,26,12858,0,0,0
1,26,52115,0,0,1
0,26,114959,0,0,1
1,26,86363,0,0,1
0,26,NA,0,0,1
1,26,34921,0,0,0
0,26,57099,0,0,0
1,26,9084,0,0,0
0,26,107168,0,0,0
1,26,21010,0,0,1
0,26,70621,0,0,0
1,26,9228,0,0,1
0,26,9709,0,0,1
1,26,28657,0,0,0
0,26,119668,0,0,1
1,26,38639,0,0,1
0,26,34290,0,0,0
1,26,16572,0,0,0
0,26,91434,0,0,1
1,26,69448,0,1,0
0,26,57841,0,0,0
1,26,NA,1,0,0
0,26,101571,0,0,1
1,26,16443,0,0,1
0,26,11739,0,0,1
1,26,11802,0,0,0
0,26,19809,0,0,0
1,26,277877,0,0,1
0,26,39314,0,0,1
1,26,58165,0,0,0
0,26,NA,0,0,0
1,26,209058,0,0,1
0,26,39364,0,0,1
1,26,32218,0,0,0
0,26,66790,0,0,1
1,26,2899,0,0,0
0,26,76602,0,0,0
1,26,85112,0,0,1
0,26,64192,0,0,0
1,26,4929,0,0,1
0,26,42061,0,0,0
1,26,NA,0,1,1
0,26,82490,0,0,0
1,26,NA,0,0,1
0,27,11826,0,0,0
1,27,59273,0,0,1
0,27,48207,0,0,0
1,27,15745,0,0,1
0,27,54816,0,0,1
1,27,25001,0,0,1
0,27,35784,0,0,0
1,27,NA,1,0,1
0,27,22079,0,0,0
1,27,24664,1,0,1
0,27,330671,0,0,1
1,27,29426,0,0,1
0,27,28922,0,0,0
1,27,NA,1,0,0
0,27,126932,0,0,1
1,27,25100,0,0,1
0,27,93356,0,0,1
1,27,8097,1,0,0
0,27,85837,0,0,0
1,27,40454,0,0,1
0,27,20216,0,0,0
1,27,76016,0,0,0
0,27,36505,0,0,0
1,27,98250,0,0,1
0,27,21059,0,0,1
1,27,98488,0,0,1
0,27,NA,0,0,1
1,27,NA,1,0,1
0,27,NA,0,0,0
1,27,NA,1,0,0
0,27,63936,0,0,0
1,27,25585,0,0,0
0,27,58167,0,0,1
1,27,NA,1,0,0
0,27,107898,0,0,1
1,27,59865,0,0,1
0,27,NA,0,0,1
1,27,53981,0,0,1
0,27,28843,0,0,0
1,27,77121,0,0,1
0,27,NA,0,0,1
1,27,48729,0,0,0
0,27,NA,0,0,1
1,27,42066,0,0,1
0,27,470095,0,1,1
1,27,109892,0,0,1
0,27,200902,0,0,0
1,27,NA,1,1,1
0,27,75098,0,0,0
1,27,32819,0,0,0
0,27,26282,0,0,0
1,27,27707,0,0,0
0,27,8019,0,0,0
1,27,39224,0,0,0
0,27,44937,0,0,1
1,27,8206,0,0,0
0,27,43036,0,0,1
1,27,NA,1,0,0
0,27,NA,0,0,1
1,27,91378,0,0,1
0,27,44289,0,0,0
1,27,152580,0,0,1
0,27,22491,0,0,0
1,27,16361,0,0,0
0,27,219589,0,0,1
1,27,NA,1,0,1
0,27,NA,0,0,0
1,27,32813,1,0,1
0,27,101813,0,0,0
1,27,87043,0,0,0
0,27,182968,0,0,1
1,27,598829,0,0,1
0,27,113682,0,0,0
1,27,60678,0,0,0
0,27,17926,0,0,0
1,27,71006,0,0,0
0,27,103462,0,0,1
1,27,30775,0,0,0
0,27,25341,0,0,0
1,27,69633,0,0,1
0,27,33819,0,0,0
1,27,96474,1,0,1
0,27,23513,0,0,0
1,27,182395,0,0,0
0,27,NA,0,0,1
1,27,40127,0,0,0
0,27,9517,0,0,0
1,27,73317,0,0,0
0,27,420400,0,1,1
1,27,58592,0,0,1
0,27,51478,0,0,0
1,27,11144,0,0,1
0,27,69897,0,0,1
1,27,177282,0,0,1
0,27,174006,0,0,1
1,27,70747,0,0,1
0,27,98283,0,0,1
1,27,20782,0,0,0
0,27,300548,0,0,1
1,27,63664,0,0,0
0,27,451783,0,1,1
1,27,NA,0,0,1
0,27,37923,0,0,1
1,27,112002,0,0,1
0,27,62669,0,0,0
1,27,92958,0,0,1
0,27,150593,0,0,1
1,27,17495,0,0,0
0,27,NA,0,0,1
1,27,156885,0,0,1
0,27,44260,0,0,0
1,27,NA,1,0,1
0,27,46029,0,0,1
1,27,314218,0,0,0
0,27,80483,0,0,0
1,27,9507,0,0,1
0,27,182431,0,0,1
1,27,93746,0,0,0
0,27,25712,0,0,0
1,27,NA,1,0,0
0,27,31108,0,0,0
1,27,59158,0,0,0
0,27,26675,0,0,0
1,27,NA,1,0,1
0,27,51097,0,0,0
1,27,57153,0,0,0
0,27,50797,0,0,0
1,27,221671,0,0,1
0,27,59771,0,0,0
1,27,NA,1,0,0
0,27,125214,0,0,1
1,27,NA,1,0,0
0,27,36479,0,0,1
1,27,28212,1,0,0
0,27,164246,0,0,0
1,27,64753,0,0,1
0,27,NA,0,0,1
1,27,29273,0,0,1
0,27,27447,0,0,0
1,27,51146,0,0,1
0,27,NA,0,0,1
1,27,NA,0,0,1
0,27,15509,0,0,0
1,27,18921,0,0,0
0,27,79510,0,1,0
1,27,NA,1,0,1
0,27,NA,0,0,0
1,27,67418,0,0,1
0,27,NA,0,0,1
1,27,130736,0,0,1
0,27,10607,0,0,0
1,27,489584,0,0,1
0,27,26452,0,0,0
1,27,75484,0,0,0
0,27,100259,0,0,1
1,27,96749,0,0,0
0,27,NA,0,0,1
1,27,348089,0,0,1
0,27,26934,0,0,1
1,27,144038,0,0,1
0,27,140876,0,0,0
1,27,76048,0,0,0
0,27,29061,0,0,0
1,27,NA,1,0,0
0,27,306879,0,0,1
1,27,56272,0,0,0
0,27,153351,0,0,1
1,27,185927,0,0,1
0,27,7748,0,0,0
1,27,26065,0,0,1
0,27,120124,0,0,1
1,27,39732,0,0,0
0,27,10834,0,0,1
1,27,124044,0,0,1
0,27,27039,0,0,0
1,27,NA,1,0,0
0,27,26415,0,0,1
1,27,44522,0,0,0
0,27,118615,0,0,0
1,27,NA,1,0,0
0,27,39869,0,0,1
1,27,NA,1,0,1
0,27,NA,0,0,0
1,27,153013,0,0,0
0,27,58897,0,0,0
1,27,79757,0,0,0
0,27,50951,0,0,0
1,27,30846,0,0,0
0,27,61123,0,0,0
1,27,172968,0,0,0
0,27,44617,0,1,0
1,27,486079,0,0,1
0,27,40132,0,0,0
1,27,NA,1,0,0
0,27,NA,0,0,0
1,27,228621,0,0,0
0,27,47496,0,0,0
1,27,40989,0,0,0
0,27,29191,0,0,1
1,27,31457,0,0,0
0,27,563294,0,1,1
1,27,92150,0,0,0
0,27,17438,0,0,1
1,27,17243,0,0,0
0,27,20400,0,0,0
1,27,9164,0,0,0
0,27,9426,0,0,0
1,27,127269,0,0,1
0,27,124880,0,0,1
1,27,146563,0,0,0
0,27,67626,0,0,1
1,27,45933,0,0,0
0,27,130809,0,0,1
1,27,128093,0,0,1
0,27,44305,0,0,1
1,27,NA,1,0,1
0,27,68442,0,0,1
1,27,69561,0,0,0
0,27,NA,0,0,1
1,27,NA,1,0,0
0,27,NA,0,0,1
1,27,68084,0,0,1
0,27,16267,0,0,1
1,27,6665,1,0,0
0,27,43227,0,0,0
1,27,NA,1,0,0
0,27,73546,0,0,0
1,27,24285,0,0,0
0,27,NA,0,0,1
1,27,60053,0,0,0
0,27,175307,0,0,1
1,27,127957,0,0,1
0,27,38929,0,0,0
1,27,206842,0,0,1
0,27,104110,0,0,1
1,27,159696,0,0,1
0,27,25087,0,0,0
1,27,39815,0,0,1
0,27,100103,0,0,0
1,27,33630,0,0,0
0,27,79511,0,0,0
1,27,141824,0,0,1
0,27,22565,0,0,1
1,27,18517,0,0,0
0,27,NA,0,0,0
1,27,26974,0,0,1
0,27,7148,0,0,0
1,27,16523,0,0,0
0,27,5827,0,0,0
1,27,NA,1,0,1
0,28,NA,0,1,1
1,28,41679,0,0,0
0,28,220111,0,0,1
1,28,NA,1,0,1
0,28,120688,0,1,0
1,28,63918,0,0,0
0,28,128578,0,0,1
1,28,140036,0,0,1
0,28,NA,0,0,1
1,28,NA,1,0,0
0,28,71072,0,0,1
1,28,111464,0,0,0
0,28,24174,0,0,0
1,28,45133,0,0,0
0,28,28415,0,0,0
1,28,10766,0,0,1
0,28,79051,0,0,1
1,28,23865,0,0,1
0,28,311987,0,0,1
1,28,48075,0,0,0
0,28,32364,0,0,0
1,28,114553,0,0,1
0,28,30075,0,0,1
1,28,48728,0,0,0
0,28,10560,0,0,0
1,28,42186,0,0,0
0,28,178495,0,0,1
1,28,330887,0,1,1
0,28,43086,0,0,1
1,28,132939,0,0,1
0,28,88612,0,0,1
1,28,NA,1,0,0
0,28,244992,0,1,1
1,28,117841,0,0,0
0,28,28650,0,0,1
1,28,NA,1,0,1
0,28,88131,0,0,0
1,28,100305,0,0,1
0,28,15130,0,0,0
1,28,13742,0,0,0
0,28,57294,0,0,0
1,28,173072,0,0,1
0,28,NA,0,0,1
1,28,17180,0,0,0
0,28,28753,0,1,0
1,28,7816,0,0,0
0,28,15777,0,0,1
1,28,NA,1,0,1
0,28,108755,0,0,1
1,28,179881,0,0,0
0,28,6503,0,0,0
1,28,74704,0,0,1
0,28,30950,0,0,0
1,28,88696,0,0,1
0,28,80643,0,0,1
1,28,46604,0,0,1
0,28,28419,0,0,0
1,28,38214,0,0,0
0,28,6161,0,0,0
1,28,67281,0,0,0
0,28,6822,0,0,0
1,28,663039,0,1,1
0,28,65497,0,0,0
1,28,51166,0,0,0
0,28,6486,0,0,1
1,28,16129,0,0,0
0,28,11561,0,0,0
1,28,6703,0,0,1
0,28,NA,0,0,1
1,28,54107,0,0,0
0,28,82629,0,0,1
1,28,157454,0,0,1
0,28,125010,0,0,1
1,28,16984,0,0,1
0,28,117549,0,1,1
1,28,116220,0,0,1
0,28,173333,0,0,1
1,28,31997,0,0,1
0,28,115819,0,1,1
1,28,6524,0,0,0
0,28,9038,0,0,0
1,28,91874,0,0,0
0,28,11324,0,0,0
1,28,26421,0,0,1
0,28,51617,0,1,0
1,28,142364,0,0,1
0,28,23130,0,0,1
1,28,253191,0,0,1
0,28,125071,0,0,1
1,28,23623,0,0,1
0,28,142049,0,1,1
1,28,45884,0,0,0
0,28,231151,0,0,1
1,28,NA,1,0,0
0,28,145184,0,0,1
1,28,194972,0,0,1
0,28,6229,0,0,0
1,28,68629,0,0,0
0,28,232632,0,0,1
1,28,10458,0,0,1
0,28,62172,0,0,0
1,28,NA,1,0,1
0,28,NA,0,0,0
1,28,103340,0,0,1
0,28,39665,0,0,0
1,28,54187,0,0,0
0,28,213688,0,0,1
1,28,33129,0,0,0
0,28,59604,0,0,1
1,28,84571,0,0,0
0,28,NA,0,0,1
1,28,NA,1,0,0
0,28,214190,0,1,1
1,28,112237,0,0,0
0,28,81139,0,0,1
1,28,44911,0,0,0
0,28,60248,0,0,0
1,28,270848,0,0,1
0,28,60027,0,0,0
1,28,199269,0,0,1
0,28,30452,0,0,1
1,28,192832,0,0,0
0,28,89139,0,0,0
1,28,224941,0,0,1
0,28,6195,0,0,0
1,28,NA,1,0,0
0,28,60424,0,0,0
1,28,15410,0,0,0
0,28,43182,0,0,1
1,28,110867,0,0,0
0,28,86296,0,0,1
1,28,11596,0,0,1
0,28,174597,0,0,1
1,28,21781,0,0,1
0,28,19155,0,0,0
1,28,95238,0,0,0
0,28,4412,0,0,1
1,28,16586,0,0,1
0,28,111258,0,0,1
1,28,73447,0,0,1
0,28,71316,0,0,0
1,28,37203,0,0,0
0,28,93305,0,0,0
1,28,95906,0,0,1
0,28,75214,0,0,1
1,28,82406,0,0,1
0,28,7127,0,0,0
1,28,97913,0,0,0
0,28,96575,0,0,0
1,28,54448,0,0,0
0,28,132104,0,0,0
1,28,37617,0,0,0
0,28,72357,0,0,0
1,28,52015,0,0,0
0,28,NA,0,0,1
1,28,117480,0,0,1
0,28,NA,0,0,1
1,28,80105,0,0,0
0,28,22799,0,0,1
1,28,31470,0,0,0
0,28,4664,0,0,0
1,28,14942,0,0,1
0,28,NA,0,0,1
1,28,105156,0,0,0
0,28,14982,0,0,0
1,28,NA,1,0,0
0,28,62705,0,0,1
1,28,30513,0,0,1
0,28,104870,0,0,1
1,28,25882,0,0,1
0,28,485397,0,1,1
1,28,45398,0,0,0
0,28,66398,0,0,1
1,28,NA,1,0,0
0,28,26857,0,0,0
1,28,15109,1,0,0
0,28,16792,0,0,0
1,28,95265,0,0,0
0,28,NA,0,0,1
1,28,29614,0,0,0
0,28,NA,0,0,0
1,28,20746,0,0,0
0,28,19988,0,0,1
1,28,21899,0,0,0
0,28,31865,0,0,0
1,28,61374,0,0,1
0,28,NA,0,0,0
1,28,NA,1,0,0
0,28,NA,0,0,1
1,28,101661,0,0,0
0,28,11046,0,0,0
1,28,31137,0,0,0
0,28,NA,0,0,0
1,28,23197,1,0,0
0,28,32896,0,0,1
1,28,236997,0,0,1
0,28,NA,0,0,1
1,28,55366,1,0,0
0,28,49982,0,0,0
1,28,13294,0,0,0
0,28,41361,0,0,0
1,28,NA,1,0,0
0,28,NA,0,0,0
1,28,34675,0,0,1
0,28,156437,0,0,1
1,28,68794,0,0,0
0,28,120806,0,0,1
1,28,59853,0,0,0
0,28,110152,0,0,1
1,28,18240,0,0,0
0,28,16252,0,0,0
1,28,158476,0,0,1
0,28,144551,0,0,1
1,28,176693,0,0,0
0,28,43079,0,0,0
1,28,53670,0,0,0
0,28,131264,0,0,1
1,28,37327,0,0,1
0,28,186230,0,0,1
1,28,263114,0,0,1
0,28,115379,0,0,1
1,28,NA,0,0,1
0,28,NA,0,0,0
1,28,257621,0,0,1
0,28,9137,0,0,0
1,28,78511,0,0,0
0,28,57839,0,0,1
1,28,12992,0,0,0
0,28,65171,0,0,1
1,28,120554,0,0,1
0,28,74520,0,0,0
1,28,77316,0,0,1
0,28,15213,0,0,1
1,28,84052,0,0,0
0,28,143839,0,0,1
1,28,45288,1,0,0
0,28,NA,0,0,1
1,28,NA,1,0,0
0,28,5766,0,0,0
1,28,27257,0,0,0
0,28,26001,0,0,1
1,28,189758,0,0,1
0,28,123897,0,0,0
1,28,140791,0,0,1
0,28,43106,0,0,0
1,28,74173,0,0,0
0,28,88323,0,0,0
1,28,20235,0,0,0
0,28,153834,0,0,1
1,28,47829,0,0,1
0,29,113110,0,0,0
1,29,107119,0,0,1
0,29,32901,0,0,0
1,29,43798,0,0,0
0,29,28831,0,0,1
1,29,34609,0,0,0
0,29,11787,0,0,0
1,29,141684,0,0,1
0,29,52101,0,0,0
1,29,12994,0,0,0
0,29,NA,0,0,0
1,29,29045,0,0,0
0,29,241697,0,0,1
1,29,231715,0,0,1
0,29,49265,0,0,0
1,29,NA,1,0,0
0,29,19389,0,0,1
1,29,109508,0,0,0
0,29,294769,0,1,1
1,29,153949,0,0,0
0,29,36245,0,0,1
1,29,20682,0,0,0
0,29,81832,0,0,1
1,29,26101,0,0,0
0,29,17855,0,0,0
1,29,34718,0,0,0
0,29,5090,0,0,1
1,29,NA,1,0,1
0,29,94258,0,0,0
1,29,212613,0,0,1
0,29,NA,0,0,0
1,29,63687,0,0,0
0,29,95790,0,0,0
1,29,61349,0,0,0
0,29,NA,0,0,0
1,29,287134,0,0,0
0,29,233351,0,0,0
1,29,182591,0,1,1
0,29,84846,0,0,0
1,29,22758,0,0,0
0,29,54462,0,0,0
1,29,77666,1,0,1
0,29,31688,0,0,0
1,29,15557,0,0,0
0,29,11698,0,0,0
1,29,125665,0,0,1
0,29,NA,0,0,0
1,29,43960,1,0,0
0,29,58002,0,0,0
1,29,NA,1,0,1
0,29,88805,0,0,1
1,29,30427,0,0,1
0,29,11193,0,0,1
1,29,62112,0,0,1
0,29,183398,0,0,1
1,29,27764,0,0,0
0,29,207387,0,0,0
1,29,117383,0,0,1
0,29,148153,0,0,1
1,29,NA,1,0,0
0,29,52080,0,0,1
1,29,8548,1,1,1
0,29,22790,0,0,0
1,29,52359,0,0,0
0,29,78699,0,0,0
1,29,NA,1,0,0
0,29,19128,0,0,0
1,29,34224,0,0,1
0,29,300280,0,1,0
1,29,123693,0,0,1
0,29,78574,0,0,0
1,29,174976,0,0,1
0,29,153648,0,0,0
1,29,83276,0,0,0
0,29,36302,0,0,0
1,29,110430,0,0,1
0,29,111233,0,0,1
1,29,25141,0,0,0
0,29,96071,0,0,1
1,29,9965,0,0,0
0,29,13407,0,0,0
1,29,62165,1,0,0
0,29,33670,0,0,1
1,29,12659,0,0,0
0,29,42652,0,0,1
1,29,63024,0,0,1
0,29,54956,0,0,0
1,29,396614,0,0,1
0,29,125275,0,0,1
1,29,14394,0,0,0
0,29,19628,0,0,0
1,29,39056,0,0,1
0,29,39258,0,0,1
1,29,88234,1,0,0
0,29,26044,0,0,0
1,29,72770,0,0,0
0,29,29846,0,0,0
1,29,NA,1,0,0
0,29,64283,0,0,1
1,29,109313,0,0,1
0,29,68350,0,0,1
1,29,29816,0,0,0
0,29,NA,0,0,0
1,29,NA,1,0,0
0,29,53581,0,0,0
1,29,86391,0,0,0
0,29,85582,0,0,0
1,29,66225,0,0,1
0,29,29047,0,0,0
1,29,39862,0,0,1
0,29,37970,0,0,1
1,29,204917,0,0,1
0,29,NA,0,0,0
1,29,NA,1,0,0
0,29,80491,0,0,1
1,29,35274,0,0,1
0,29,43300,0,0,0
1,29,29937,0,0,0
0,29,67636,0,0,1
1,29,NA,1,0,1
0,29,NA,0,0,0
1,29,56066,0,0,0
0,29,39144,0,0,1
1,29,70033,0,0,0
0,29,22127,0,0,1
1,29,130626,0,0,1
0,29,61756,0,0,0
1,29,6314,0,0,0
0,29,36305,0,0,1
1,29,21242,0,0,0
0,29,90618,0,0,1
1,29,291987,0,0,1
0,29,60717,0,0,0
1,29,39783,1,0,0
0,29,287825,0,0,1
1,29,56063,0,0,1
0,29,210382,0,0,0
1,29,37733,0,1,0
0,29,41512,0,0,0
1,29,NA,1,0,1
0,29,272392,0,0,1
1,29,174298,0,0,0
0,29,86283,0,0,0
1,29,363099,0,0,1
0,29,24082,0,0,1
1,29,37676,0,0,1
0,29,106705,0,0,0
1,29,58417,0,0,0
0,29,80640,0,0,0
1,29,NA,1,0,0
0,29,50197,0,0,0
1,29,88453,0,0,0
0,29,NA,0,0,1
1,29,80628,0,0,0
0,29,71000,0,0,1
1,29,NA,1,0,1
0,29,NA,0,0,1
1,29,40868,1,0,1
0,29,26525,0,0,0
1,29,NA,1,1,1
0,29,69137,0,0,1
1,29,NA,1,0,0
0,29,54632,0,0,0
1,29,149588,0,0,1
0,29,62568,0,0,1
1,29,96573,0,0,1
0,29,55466,0,0,0
1,29,NA,1,0,0
0,29,55975,0,0,1
1,29,67751,0,0,0
0,29,111248,0,0,0
1,29,99234,0,0,0
0,29,NA,0,0,0
1,29,51040,1,0,1
0,29,233121,0,0,1
1,29,10316,0,0,1
0,29,NA,0,0,1
1,29,16623,0,0,0
0,29,52999,0,0,1
1,29,38276,0,0,0
0,29,12442,0,0,0
1,29,42026,0,0,0
0,29,120392,0,0,0
1,29,74592,0,0,1
0,29,38603,0,0,0
1,29,39957,0,0,0
0,29,27861,0,0,1
1,29,96441,0,0,1
0,29,15800,0,0,1
1,29,100973,0,0,1
0,29,22019,0,0,0
1,29,78545,0,0,1
0,29,119658,0,1,0
1,29,NA,1,0,1
0,29,79318,0,0,1
1,29,6368,0,0,1
0,29,25685,0,0,0
1,29,13208,0,0,0
0,29,123359,0,0,1
1,29,41147,0,0,0
0,29,22898,0,0,0
1,29,114312,0,0,1
0,29,83399,0,0,0
1,29,43260,0,0,1
0,29,NA,0,0,0
1,29,200632,0,0,0
0,29,29211,0,0,1
1,29,117053,0,0,0
0,29,153881,0,0,1
1,29,101283,0,0,1
0,29,47658,0,0,1
1,29,59172,1,0,1
0,29,NA,0,0,1
1,29,105605,0,0,0
0,29,59753,0,0,1
1,29,48083,0,0,1
0,29,26938,0,0,0
1,29,14308,0,0,1
0,29,63317,0,0,0
1,29,59333,0,0,1
0,29,71118,0,0,0
1,29,158637,0,0,1
0,29,42372,0,0,0
1,29,17039,0,0,1
0,29,225219,0,0,1
1,29,131417,0,0,1
0,29,NA,0,0,1
1,29,34532,0,0,0
0,29,108111,0,0,1
1,29,220610,0,0,1
0,29,NA,0,0,1
1,29,NA,1,0,1
0,29,17865,0,0,0
1,29,15870,0,0,0
0,29,8780,0,0,0
1,29,13488,0,0,0
0,29,41428,0,0,1
1,29,NA,1,0,1
0,29,280768,0,0,1
1,29,52533,0,0,1
0,29,35310,0,0,0
1,29,118187,0,0,1
0,29,85106,0,0,1
1,29,14745,1,0,0
0,29,9704,0,0,0
1,29,32709,0,0,1
0,29,25187,0,0,0
1,29,25619,0,0,0
0,29,47998,0,0,0
1,29,27071,0,0,0
0,30,13653,0,0,1
1,30,84719,0,0,0
0,30,NA,0,0,0
1,30,NA,1,0,0
0,30,NA,0,0,0
1,30,164096,0,0,1
0,30,70293,0,0,0
1,30,25703,0,0,0
0,30,22460,0,0,1
1,30,104239,0,0,0
0,30,NA,0,0,0
1,30,443754,0,0,1
0,30,NA,0,0,0
1,30,52911,0,0,1
0,30,113650,0,0,1
1,30,108609,0,0,1
0,30,47547,0,0,0
1,30,206292,0,0,0
0,30,56619,0,0,0
1,30,NA,1,0,1
0,30,NA,0,0,1
1,30,90741,0,0,1
0,30,79355,0,0,1
1,30,NA,1,0,0
0,30,341042,0,1,1
1,30,10626,0,0,0
0,30,NA,0,0,1
1,30,47169,0,0,1
0,30,253318,0,0,1
1,30,832512,0,1,1
0,30,367238,0,1,1
1,30,NA,1,0,1
0,30,257575,0,1,0
1,30,NA,1,0,0
0,30,10562,0,0,0
1,30,101788,0,0,1
0,30,13406,0,0,0
1,30,126185,0,0,0
0,30,40580,0,0,1
1,30,NA,0,0,1
0,30,20846,0,0,1
1,30,149675,0,1,1
0,30,14966,0,0,1
1,30,82779,0,0,1
0,30,73901,0,0,0
1,30,NA,1,0,1
0,30,35748,0,0,0
1,30,97365,1,0,1
0,30,646632,0,1,1
1,30,13247,0,0,1
0,30,42409,0,0,0
1,30,280220,0,0,1
0,30,146661,0,0,0
1,30,445186,0,0,1
0,30,NA,0,0,1
1,30,31676,0,0,0
0,30,57009,0,0,0
1,30,55578,0,0,1
0,30,286689,0,0,1
1,30,104141,0,0,1
0,30,NA,0,0,0
1,30,473580,0,1,1
0,30,12332,0,0,0
1,30,46428,0,0,0
0,30,31190,0,0,1
1,30,779734,0,1,1
0,30,57485,0,0,0
1,30,NA,1,0,1
0,30,89749,0,0,0
1,30,79649,0,0,0
0,30,36496,0,0,0
1,30,39699,0,0,0
0,30,84124,0,0,1
1,30,164885,0,0,1
0,30,33612,0,0,0
1,30,44092,0,0,0
0,30,286037,0,0,1
1,30,NA,1,0,1
0,30,140292,0,1,0
1,30,65387,0,0,1
0,30,23750,0,0,0
1,30,NA,1,0,1
0,30,47984,0,0,1
1,30,26488,0,0,0
0,30,188600,0,0,1
1,30,8428,0,0,0
0,30,144432,0,0,1
1,30,74861,0,0,0
0,30,144864,0,0,0
1,30,116758,0,0,0
0,30,NA,0,0,1
1,30,NA,1,0,1
0,30,89841,0,0,1
1,30,44032,0,0,0
0,30,53724,0,0,1
1,30,58961,0,0,1
0,30,191497,0,0,1
1,30,211943,0,0,0
0,30,272808,0,0,1
1,30,280762,0,0,1
0,30,NA,0,0,1
1,30,125552,0,0,1
0,30,72641,0,0,0
1,30,83998,0,0,0
0,30,557903,0,0,1
1,30,NA,1,0,1
0,30,208628,0,0,1
1,30,99973,0,0,0
0,30,NA,0,1,1
1,30,149085,0,0,0
0,30,161868,0,0,1
1,30,NA,1,0,0
0,30,91731,0,0,1
1,30,16108,0,0,0
0,30,191418,0,0,0
1,30,340459,0,1,1
0,30,26299,0,0,0
1,30,377690,0,1,1
0,30,117902,0,0,1
1,30,91813,0,0,1
0,30,30310,0,0,0
1,30,216731,0,0,1
0,30,NA,0,0,0
1,30,140614,0,0,0
0,30,16588,0,0,0
1,30,10484,0,0,0
0,30,NA,0,0,1
1,30,66336,0,0,0
0,30,105592,0,0,0
1,30,39795,0,0,0
0,30,NA,0,0,0
1,30,34887,0,0,0
0,30,35001,0,0,0
1,30,105134,0,0,1
0,30,46736,0,0,0
1,30,23408,0,0,0
0,30,NA,0,0,1
1,30,70610,1,0,0
0,30,NA,0,0,1
1,30,232509,0,0,1
0,30,146466,0,0,1
1,30,51571,0,0,1
0,30,198985,0,1,0
1,30,135204,0,0,0
0,30,463633,0,0,1
1,30,335654,0,0,1
0,30,276645,0,0,1
1,30,116811,0,0,1
0,30,7205,0,0,0
1,30,9620,0,0,0
0,30,14326,0,0,1
1,30,174826,0,0,1
0,30,NA,0,0,0
1,30,247122,0,0,1
0,30,22399,0,0,0
1,30,40355,0,0,1
0,30,116192,0,0,1
1,30,13417,0,0,0
0,30,216461,0,0,0
1,30,273149,0,1,1
0,30,NA,0,0,0
1,30,135023,0,0,1
0,30,61733,0,0,1
1,30,47486,0,0,1
0,30,226704,0,0,1
1,30,NA,1,0,1
0,30,497226,0,1,1
1,30,45665,0,0,0
0,30,NA,0,0,1
1,30,70595,0,0,0
0,30,NA,0,1,1
1,30,NA,1,0,1
0,30,97900,0,0,0
1,30,212666,0,1,1
0,30,NA,0,0,1
1,30,103815,0,0,1
0,30,101969,0,0,0
1,30,98754,0,0,1
0,30,133521,0,0,1
1,30,23215,0,0,0
0,30,144921,0,0,1
1,30,196285,0,0,1
0,30,95857,0,0,1
1,30,37786,0,0,0
0,30,340058,0,0,1
1,30,94312,0,0,0
0,30,36578,0,0,0
1,30,NA,1,0,1
0,30,59236,0,0,1
1,30,82820,0,0,1
0,30,8470,0,0,1
1,30,15139,0,0,0
0,30,33358,0,0,0
1,30,96376,0,0,0
0,30,3483,0,0,0
1,30,83237,0,0,0
0,30,137372,0,0,0
1,30,NA,1,0,1
0,30,200934,0,0,1
1,30,67735,0,0,1
0,30,NA,0,0,0
1,30,386849,0,0,1
0,30,50700,0,0,0
1,30,NA,1,0,1
0,30,42763,0,0,0
1,30,59051,0,0,0
0,30,171516,0,0,1
1,30,118290,0,0,1
0,30,120379,0,0,1
1,30,239320,0,0,1
0,30,36606,0,0,0
1,30,148576,0,0,1
0,30,28010,0,0,0
1,30,224576,0,0,0
0,30,96798,0,0,1
1,30,28906,0,0,0
0,30,NA,0,0,1
1,30,84382,0,0,1
0,30,147218,0,0,1
1,30,21443,1,0,0
0,30,149901,0,0,0
1,30,175750,0,0,1
0,30,NA,0,0,0
1,30,31696,1,0,0
0,30,210011,0,0,1
1,30,9363,0,0,0
0,30,163436,0,0,0
1,30,NA,0,0,1
0,30,NA,0,0,1
1,30,201502,0,0,0
0,30,7495,0,0,0
1,30,57486,0,0,0
0,30,9549,0,0,0
1,30,256186,0,0,1
0,30,140464,0,0,1
1,30,83918,0,0,0
0,30,22688,0,0,0
1,30,NA,1,0,0
0,30,60006,0,0,1
1,30,NA,0,0,1
0,30,NA,0,0,0
1,30,27993,0,0,1
0,30,97690,0,0,1
1,30,50775,0,0,1
0,30,227971,0,0,1
1,30,61257,0,0,1
0,30,104064,0,0,1
1,30,78788,0,0,0
0,30,9283,0,0,0
1,30,178951,0,0,1
0,31,NA,0,0,1
1,31,78931,0,0,1
0,31,NA,0,0,1
1,31,205730,0,0,0
0,31,60638,0,0,0
1,31,598190,0,0,1
0,31,68076,0,0,1
1,31,NA,1,0,1
0,31,NA,0,0,1
1,31,38249,0,0,1
0,31,103873,0,0,0
1,31,NA,1,0,0
0,31,NA,0,0,0
1,31,160925,0,0,1
0,31,NA,0,0,0
1,31,41682,0,0,0
0,31,31216,0,0,0
1,31,211912,0,1,1
0,31,105031,0,0,1
1,31,25709,0,0,0
0,31,22729,0,0,0
1,31,255371,0,0,0
0,31,57379,0,0,0
1,31,26158,0,0,0
0,31,NA,0,0,1
